timestamp_utc,run_id,system_under_test,model_id,gpu_type,gpu_count,precision,scenario_id,concurrency,request_count,prompt_tokens_p50,prompt_tokens_mean,prompt_tokens_p95,gen_tokens_mean,duration_s,tokens_per_sec_output,tokens_per_sec_total,ttft_ms_p50,ttft_ms_p95,ttft_ms_p99,inter_token_latency_p50,inter_token_latency_p95,inter_token_latency_p99,latency_ms_p50,latency_ms_p95,latency_ms_p99,gpu_util_pct_p50,gpu_util_pct_p95,gpu_mem_used_mb_p50,gpu_mem_used_mb_p95,success_rate,http_error_rate,timeout_rate,est_dollars_per_million_output_tokens
2026-05-15T15:59:37Z,phase2-kv-paged,phase2,TinyLlama/TinyLlama-1.1B-Chat-v1.0,unknown,1,fp16,smoke_short,1,20,32.0,32.0,32.0,16.0,8.304308000020683,38.53421621635457,115.60264864906371,389.22669997555204,506.9789999979548,545.1597000064794,24.326668748472002,31.686187499872176,34.07248125040496,389.22669997555204,506.9789999979548,545.1597000064794,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.021501736155994
