timestamp_utc,run_id,system_under_test,model_id,gpu_type,gpu_count,precision,scenario_id,concurrency,request_count,prompt_tokens_p50,prompt_tokens_mean,prompt_tokens_p95,gen_tokens_mean,duration_s,tokens_per_sec_output,tokens_per_sec_total,ttft_ms_p50,ttft_ms_p95,ttft_ms_p99,inter_token_latency_p50,inter_token_latency_p95,inter_token_latency_p99,latency_ms_p50,latency_ms_p95,latency_ms_p99,gpu_util_pct_p50,gpu_util_pct_p95,gpu_mem_used_mb_p50,gpu_mem_used_mb_p95,success_rate,http_error_rate,timeout_rate,est_dollars_per_million_output_tokens
2026-05-15T04:44:38Z,phase2-baseline,phase2,TinyLlama/TinyLlama-1.1B-Chat-v1.0,unknown,1,fp16,short_short,1,20,128.0,128.0,128.0,64.0,5.097253000014462,251.11564993857837,753.3469498157351,248.16020001890138,296.8989000073634,310.8098999946378,3.877503125295334,4.639045312615053,4.856404687416216,248.16020001890138,296.8989000073634,310.8098999946378,0,0,0,0,1.0,0.0,0.0,0
2026-05-15T04:44:38Z,phase2-baseline,phase2,TinyLlama/TinyLlama-1.1B-Chat-v1.0,unknown,1,fp16,short_long,1,20,128.0,128.0,128.0,512.0,5.6669872000056785,1806.956613558213,2258.695766947766,279.10019998671487,314.5950000034645,316.3690000073984,0.5451175780990525,0.6144433593817666,0.61790820313945,279.10019998671487,314.5950000034645,316.3690000073984,0,0,0,0,1.0,0.0,0.0,0
2026-05-15T04:44:38Z,phase2-baseline,phase2,TinyLlama/TinyLlama-1.1B-Chat-v1.0,unknown,1,fp16,long_short,1,20,4096.0,4096.0,4096.0,64.0,5.560447800002294,230.19728734787728,14962.823677612023,279.9245000060182,301.33719998411834,312.9404000064824,4.3738203125940345,4.708393749751849,4.889693750101287,279.9245000060182,301.33719998411834,312.9404000064824,0,0,0,0,1.0,0.0,0.0,0
2026-05-15T04:44:38Z,phase2-baseline,phase2,TinyLlama/TinyLlama-1.1B-Chat-v1.0,unknown,1,fp16,long_long,1,20,4096.0,4096.0,4096.0,512.0,5.466301299980842,1873.2959341329922,16859.66340719693,265.4280999850016,299.7724000015296,308.9726000034716,0.5184142577832063,0.5854929687529875,0.6034621093817805,265.4280999850016,299.7724000015296,308.9726000034716,0,0,0,0,1.0,0.0,0.0,0
2026-05-15T04:44:38Z,phase2-baseline,phase2,TinyLlama/TinyLlama-1.1B-Chat-v1.0,unknown,1,fp16,mixed_concurrency,1,20,512.0,512.0,512.0,128.0,4.9166734000027645,520.6772530383166,2603.3862651915833,248.7159000011161,263.8950999826193,274.060499999905,1.9430929687587195,2.061680468614213,2.141097656249258,248.7159000011161,263.8950999826193,274.060499999905,0,0,0,0,1.0,0.0,0.0,0
2026-05-15T04:44:38Z,phase2-baseline,phase2,TinyLlama/TinyLlama-1.1B-Chat-v1.0,unknown,1,fp16,chat_multiturn,1,20,1024.0,1024.0,1024.0,256.0,4.9505290999950375,1034.232886340398,5171.164431701989,247.67360000987537,264.5611999905668,276.8138000101317,0.9674750000385757,1.0334421874631516,1.0813039062895768,247.67360000987537,264.5611999905668,276.8138000101317,0,0,0,0,1.0,0.0,0.0,0
