timestamp_utc,run_id,system_under_test,model_id,gpu_type,gpu_count,precision,scenario_id,concurrency,request_count,prompt_tokens_p50,prompt_tokens_mean,prompt_tokens_p95,gen_tokens_mean,duration_s,tokens_per_sec_output,tokens_per_sec_total,ttft_ms_p50,ttft_ms_p95,ttft_ms_p99,inter_token_latency_p50,inter_token_latency_p95,inter_token_latency_p99,latency_ms_p50,latency_ms_p95,latency_ms_p99,gpu_util_pct_p50,gpu_util_pct_p95,gpu_mem_used_mb_p50,gpu_mem_used_mb_p95,success_rate,http_error_rate,timeout_rate,other_error_rate,est_dollars_per_million_output_tokens
2026-05-15T18:59:53Z,codex-phase2-final-20260515,codex-phase2-final,TinyLlama/TinyLlama-1.1B-Chat-v1.0,unknown,1,fp16,smoke_short,1,20,32.0,32.0,32.0,16.0,7.866809600000124,40.67722701716271,122.03168105148812,127.32639999967432,243.46177499942314,247.781234999793,15.66809999940233,16.17672000024868,16.422530000309052,366.62875000001804,474.9050749993785,474.9548550003328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.07206944444471
