timestamp_utc,run_id,system_under_test,model_id,gpu_type,gpu_count,precision,scenario_id,concurrency,request_count,prompt_tokens_p50,prompt_tokens_mean,prompt_tokens_p95,gen_tokens_mean,duration_s,tokens_per_sec_output,tokens_per_sec_total,ttft_ms_p50,ttft_ms_p95,ttft_ms_p99,inter_token_latency_p50,inter_token_latency_p95,inter_token_latency_p99,latency_ms_p50,latency_ms_p95,latency_ms_p99,gpu_util_pct_p50,gpu_util_pct_p95,gpu_mem_used_mb_p50,gpu_mem_used_mb_p95,success_rate,http_error_rate,timeout_rate,other_error_rate,est_dollars_per_million_output_tokens
2026-05-15T18:54:49Z,vllm-smoke-20260515,vllm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,RTX5070Laptop,1,fp16,smoke_short,1,20,32.0,32.0,32.0,16.0,2.8348323279997203,112.88145575290321,338.6443672587096,14.396700999895984,21.744464550283748,31.585971309832516,7.2081050002452685,16.55979320030383,28.320897489465995,123.1778999999733,207.9268219000824,232.9614179801228,95.5,96.65,7590.0,7590.0,1.0,0.0,0.0,0.0,1.9686335611109167
