timestamp_utc,mode,memory_used_mb
2026-06-16T02:22:22.558497+00:00,contiguous,4942.0
2026-06-16T02:22:22.863874+00:00,contiguous,4942.0
2026-06-16T02:22:23.168258+00:00,contiguous,4942.0
2026-06-16T02:22:23.471614+00:00,contiguous,4942.0
2026-06-16T02:22:23.772614+00:00,contiguous,4942.0
2026-06-16T02:22:24.073530+00:00,contiguous,4942.0
2026-06-16T02:22:24.374007+00:00,contiguous,4942.0
2026-06-16T02:22:24.677363+00:00,contiguous,4942.0
2026-06-16T02:22:24.977397+00:00,contiguous,4942.0
2026-06-16T02:22:25.281660+00:00,contiguous,4942.0
2026-06-16T02:22:25.587032+00:00,contiguous,4942.0
2026-06-16T02:22:25.887540+00:00,contiguous,4942.0
2026-06-16T02:22:26.198692+00:00,contiguous,4942.0
2026-06-16T02:22:26.504241+00:00,contiguous,4942.0
2026-06-16T02:22:26.820852+00:00,contiguous,4942.0
2026-06-16T02:22:27.122471+00:00,contiguous,4942.0
2026-06-16T02:22:27.425030+00:00,contiguous,4942.0
2026-06-16T02:22:27.729652+00:00,contiguous,4942.0
2026-06-16T02:22:28.029615+00:00,contiguous,4942.0
2026-06-16T02:22:28.329119+00:00,contiguous,4942.0
2026-06-16T02:22:28.648065+00:00,contiguous,4942.0
2026-06-16T02:22:28.950834+00:00,contiguous,4942.0
2026-06-16T02:22:29.252610+00:00,contiguous,4942.0
2026-06-16T02:22:29.555869+00:00,contiguous,4942.0
2026-06-16T02:22:29.856307+00:00,contiguous,4942.0
2026-06-16T02:22:30.156836+00:00,contiguous,4942.0
2026-06-16T02:22:30.460251+00:00,contiguous,4942.0
2026-06-16T02:22:30.764032+00:00,contiguous,4942.0
2026-06-16T02:22:31.068129+00:00,contiguous,4942.0
2026-06-16T02:22:31.369177+00:00,contiguous,4942.0
2026-06-16T02:22:31.669699+00:00,contiguous,4942.0
2026-06-16T02:22:31.968953+00:00,contiguous,4942.0
2026-06-16T02:22:32.269997+00:00,contiguous,4942.0
2026-06-16T02:22:32.573570+00:00,contiguous,4942.0
2026-06-16T02:22:32.877792+00:00,contiguous,4942.0
2026-06-16T02:22:33.181599+00:00,contiguous,4942.0
2026-06-16T02:22:33.484677+00:00,contiguous,4942.0
2026-06-16T02:22:33.806621+00:00,contiguous,4942.0
2026-06-16T02:22:34.110273+00:00,contiguous,4942.0
2026-06-16T02:22:34.416141+00:00,contiguous,4942.0
2026-06-16T02:22:34.717997+00:00,contiguous,4942.0
2026-06-16T02:22:35.018529+00:00,contiguous,4942.0
2026-06-16T02:22:35.320497+00:00,contiguous,4942.0
