timestamp_utc,run_id,system_under_test,model_id,gpu_type,gpu_count,precision,scenario_id,concurrency,request_count,prompt_tokens_p50,prompt_tokens_mean,prompt_tokens_p95,gen_tokens_mean,duration_s,tokens_per_sec_output,tokens_per_sec_total,ttft_ms_p50,ttft_ms_p95,ttft_ms_p99,inter_token_latency_p50,inter_token_latency_p95,inter_token_latency_p99,latency_ms_p50,latency_ms_p95,latency_ms_p99,gpu_util_pct_p50,gpu_util_pct_p95,gpu_mem_used_mb_p50,gpu_mem_used_mb_p95,success_rate,http_error_rate,timeout_rate,est_dollars_per_million_output_tokens
2026-05-15T15:55:25Z,phase2-smoke-scheduler,phase2,TinyLlama/TinyLlama-1.1B-Chat-v1.0,unknown,1,fp16,smoke_short,1,20,32.0,32.0,32.0,16.0,7.903473899990786,40.48852492577638,121.46557477732914,362.92829999001697,469.8828999826219,470.0693000049796,22.68301874937606,29.36768124891387,29.379331250311225,362.92829999001697,469.8828999826219,470.0693000049796,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.151636067688333
