timestamp_utc,mode,memory_used_mb
2026-06-16T02:43:34.203961+00:00,contiguous,4859.0
2026-06-16T02:43:34.506294+00:00,contiguous,4859.0
2026-06-16T02:43:34.824596+00:00,contiguous,4859.0
2026-06-16T02:43:35.132462+00:00,contiguous,4859.0
2026-06-16T02:43:35.462899+00:00,contiguous,4859.0
2026-06-16T02:43:35.771380+00:00,contiguous,4859.0
2026-06-16T02:43:36.081086+00:00,contiguous,4859.0
2026-06-16T02:43:36.415148+00:00,contiguous,4859.0
2026-06-16T02:43:36.721754+00:00,contiguous,4859.0
2026-06-16T02:43:37.066558+00:00,contiguous,4859.0
2026-06-16T02:43:37.373499+00:00,contiguous,4859.0
2026-06-16T02:43:37.679602+00:00,contiguous,4859.0
2026-06-16T02:43:38.002666+00:00,contiguous,4859.0
2026-06-16T02:43:38.309483+00:00,contiguous,4859.0
2026-06-16T02:43:38.626408+00:00,contiguous,4859.0
2026-06-16T02:43:38.931878+00:00,contiguous,4859.0
2026-06-16T02:43:39.245564+00:00,contiguous,4859.0
2026-06-16T02:43:39.553987+00:00,contiguous,4859.0
2026-06-16T02:43:39.862911+00:00,contiguous,4859.0
2026-06-16T02:43:40.169831+00:00,contiguous,4859.0
2026-06-16T02:43:40.477196+00:00,contiguous,4859.0
2026-06-16T02:43:40.803788+00:00,contiguous,4859.0
2026-06-16T02:43:41.112889+00:00,contiguous,4859.0
2026-06-16T02:43:41.422760+00:00,contiguous,4859.0
2026-06-16T02:43:41.745935+00:00,contiguous,4859.0
2026-06-16T02:43:42.050108+00:00,contiguous,4859.0
2026-06-16T02:43:42.354332+00:00,contiguous,4859.0
2026-06-16T02:43:42.659414+00:00,contiguous,4859.0
2026-06-16T02:43:42.963735+00:00,contiguous,4859.0
2026-06-16T02:43:43.268398+00:00,contiguous,4859.0
2026-06-16T02:43:43.574219+00:00,contiguous,4859.0
2026-06-16T02:43:43.878248+00:00,contiguous,4859.0
2026-06-16T02:43:44.199027+00:00,contiguous,4859.0
2026-06-16T02:43:44.501037+00:00,contiguous,4859.0
2026-06-16T02:43:44.835519+00:00,contiguous,4859.0
2026-06-16T02:43:45.140488+00:00,contiguous,4859.0
2026-06-16T02:43:45.444703+00:00,contiguous,4859.0
2026-06-16T02:43:45.756325+00:00,contiguous,4859.0
2026-06-16T02:43:46.063674+00:00,contiguous,4859.0
2026-06-16T02:43:46.372221+00:00,contiguous,4859.0
2026-06-16T02:43:46.687529+00:00,contiguous,4859.0
2026-06-16T02:43:47.038763+00:00,contiguous,4859.0
2026-06-16T02:43:47.352675+00:00,contiguous,4859.0
2026-06-16T02:43:47.657076+00:00,contiguous,4859.0
2026-06-16T02:43:47.963776+00:00,contiguous,4859.0
2026-06-16T02:43:48.272973+00:00,contiguous,4859.0
2026-06-16T02:43:48.580092+00:00,contiguous,4859.0
2026-06-16T02:43:48.885180+00:00,contiguous,4859.0
2026-06-16T02:43:49.215445+00:00,contiguous,4859.0
2026-06-16T02:43:49.522260+00:00,contiguous,4859.0
2026-06-16T02:43:49.829029+00:00,contiguous,4859.0
2026-06-16T02:43:50.135597+00:00,contiguous,4859.0
2026-06-16T02:43:50.440490+00:00,contiguous,4859.0
2026-06-16T02:43:50.747645+00:00,contiguous,4859.0
2026-06-16T02:43:51.057098+00:00,contiguous,4859.0
2026-06-16T02:43:51.361918+00:00,contiguous,4859.0
2026-06-16T02:43:51.669712+00:00,contiguous,4859.0
2026-06-16T02:43:51.977841+00:00,contiguous,4859.0
2026-06-16T02:43:52.283028+00:00,contiguous,4859.0
2026-06-16T02:43:52.611888+00:00,contiguous,4859.0
2026-06-16T02:43:52.920016+00:00,contiguous,4859.0
2026-06-16T02:43:53.226900+00:00,contiguous,4859.0
2026-06-16T02:43:53.532298+00:00,contiguous,4859.0
2026-06-16T02:43:53.839546+00:00,contiguous,4859.0
2026-06-16T02:43:54.146824+00:00,contiguous,4859.0
2026-06-16T02:43:54.454199+00:00,contiguous,4859.0
2026-06-16T02:43:54.758672+00:00,contiguous,4859.0
2026-06-16T02:43:55.066654+00:00,contiguous,4859.0
2026-06-16T02:43:55.370983+00:00,contiguous,4859.0
2026-06-16T02:43:55.676831+00:00,contiguous,4859.0
2026-06-16T02:43:56.005137+00:00,contiguous,4859.0
2026-06-16T02:43:56.313519+00:00,contiguous,4859.0
2026-06-16T02:43:56.623388+00:00,contiguous,4859.0
2026-06-16T02:43:56.931772+00:00,contiguous,4859.0
2026-06-16T02:43:57.241088+00:00,contiguous,4859.0
2026-06-16T02:43:57.549683+00:00,contiguous,4859.0
2026-06-16T02:43:57.858035+00:00,contiguous,4859.0
2026-06-16T02:43:58.164487+00:00,contiguous,4859.0
2026-06-16T02:43:58.473626+00:00,contiguous,4859.0
2026-06-16T02:43:58.780249+00:00,contiguous,4859.0
2026-06-16T02:43:59.088612+00:00,contiguous,4859.0
2026-06-16T02:43:59.417635+00:00,contiguous,4859.0
2026-06-16T02:43:59.723581+00:00,contiguous,4859.0
2026-06-16T02:44:00.034120+00:00,contiguous,4859.0
2026-06-16T02:44:00.343501+00:00,contiguous,4859.0
2026-06-16T02:44:00.652936+00:00,contiguous,4859.0
2026-06-16T02:44:00.960338+00:00,contiguous,4859.0
2026-06-16T02:44:01.309299+00:00,contiguous,4859.0
2026-06-16T02:44:01.642368+00:00,contiguous,4859.0
2026-06-16T02:44:01.950394+00:00,contiguous,4859.0
2026-06-16T02:44:02.259258+00:00,contiguous,4859.0
2026-06-16T02:44:02.565010+00:00,contiguous,4859.0
2026-06-16T02:44:02.872699+00:00,contiguous,4859.0
2026-06-16T02:44:03.208035+00:00,contiguous,4859.0
2026-06-16T02:44:03.515299+00:00,contiguous,4859.0
2026-06-16T02:44:03.820056+00:00,contiguous,4859.0
2026-06-16T02:44:04.127836+00:00,contiguous,4859.0
2026-06-16T02:44:04.436595+00:00,contiguous,4859.0
2026-06-16T02:44:04.743269+00:00,contiguous,4859.0
2026-06-16T02:44:05.062585+00:00,contiguous,4859.0
2026-06-16T02:44:05.370812+00:00,contiguous,4859.0
2026-06-16T02:44:05.678794+00:00,contiguous,4859.0
2026-06-16T02:44:06.008833+00:00,contiguous,4859.0
2026-06-16T02:44:06.314331+00:00,contiguous,4859.0
2026-06-16T02:44:06.620452+00:00,contiguous,4859.0
2026-06-16T02:44:06.927369+00:00,contiguous,4859.0
2026-06-16T02:44:07.235924+00:00,contiguous,4859.0
2026-06-16T02:44:07.544118+00:00,contiguous,4859.0
2026-06-16T02:44:07.850743+00:00,contiguous,4859.0
